Run
Judge
Topic Num,TweetID,Tweet
MB027,30699411516432384," Methods to Reduce Sign Variability in iPhone four Reception http://bit.ly/hbeIHL","=HYPERLINK(""http://bit.ly/hbeIHL"",""LINK"")"
MB027,30699188375265280," I'm up full of energy!!!",
MB027,30696729284182016," Today's tip: Kids that play at least 15 minutes each day significantly reduce their odds of becoming obese.",
MB027,30689812545540096," Little brown bat (Myotis lucifugus): They're beneficial to humans because of their high consumption of mosquitoe... http://bit.ly/eemDjW","=HYPERLINK(""http://bit.ly/eemDjW"",""LINK"")"
MB027,30687745814831104," AP reports Medicare official says health care law will not reduce costs. #hcr http://ow.ly/3Lm43","=HYPERLINK(""http://ow.ly/3Lm43"",""LINK"")"
MB027,30686673247412225," GE CAPITAL, energy ENERGY, CONOCOPHILLIPS, FORM JOINT VENTURE TO ACCELERATE EMERGING ENERGY TECHNOLOGY http://bit.ly/fnj83g","=HYPERLINK(""http://bit.ly/fnj83g"",""LINK"")"
MB027,30686039911694336," Research: Genghis Khan helped reduce greenhouse gas emissions http://bit.ly/f63Sy4","=HYPERLINK(""http://bit.ly/f63Sy4"",""LINK"")"
MB027,30683584259948544," Home Energy Efficient: "Halve Your Utility Bills With Energy Efficient Lighting!" http://su.pr/7HvjRi #california #florida #green #energy","=HYPERLINK(""http://su.pr/7HvjRi"",""LINK"")"
MB027,30671867404619776," Mtn had better reduce this monthly ish. If not I'm moving to glo. Briefff",
MB027,30667703823896576," Study Finds 'Meat Tax' Will Reduce Global Warming http://bit.ly/h0ZyZK #rgk #lbp","=HYPERLINK(""http://bit.ly/h0ZyZK"",""LINK"")"
MB027,30665143322939393," Day Trading Options - How to Reduce Your Risk While Making Money http://dlvr.it/FCpg4","=HYPERLINK(""http://dlvr.it/FCpg4"",""LINK"")"
MB027,30663317282365440," #dotheystillmake pokemon energy cards?",
MB027,30662645401001985," Trying again without typos!#mybid Riding my BIKE to reduce my use of fossil fuels!",
MB027,30654822571048961," Is at a lecture about renewable energy sources",
MB027,30653424672444416," Norman Borlaug didn't intend to feed the world. His goal was to increase prosperity to reduce population growth. #ace11",
MB027,30651143759597568," In german there was this phrase that said 'football will reduce your stress' and I said 'german increasees my stress' really loud, oops.",
MB027,30649407095447552," Iron pill=too much energy",
MB027,30648776091766785," New wrkshp on using energy balancing methods to improve health, reduce stress, deprssion, anxiety: http://tinyurl.com/4pm3xwq","=HYPERLINK(""http://tinyurl.com/4pm3xwq"",""LINK"")"
MB027,30647349348933634," Currently reading 9 Ways to Reduce Stress http://www.naturalhomemagazine.com/natural-health/9-ways-to-reduce-stress.aspx","=HYPERLINK(""http://www.naturalhomemagazine.com/natural-health/9-ways-to-reduce-stress.aspx"",""LINK"")"
MB027,30645136203452416," New article: Diseases Caused By Too Much Fat Consumption - http://tinyurl.com/4ezoms2","=HYPERLINK(""http://tinyurl.com/4ezoms2"",""LINK"")"
MB027,30645104146391041," Message to the President: Expanding Medicaid Will Not Reduce Federal Spending | The Foundry: Conservative Policy News. http://goo.gl/t0QKd","=HYPERLINK(""http://goo.gl/t0QKd"",""LINK"")"
MB027,30642103809736704," Just joined Welectricity - a fun, FREE way for you & your friends to track & reduce energy consumption at home! Join me at http://bit.ly/EEmSN","=HYPERLINK(""http://bit.ly/EEmSN"",""LINK"")"
MB027,30641998914396160," RT @ArisAndre Positive energy&lt;-----recieved and passing it on, Positive energy ++++++++ :)",
MB027,30637554600513537," GE, NRG, Conoco to invest in new energy technology: AP - General Electric Co., energy Energy Inc. and ConocoPhilli... http://yhoo.it/hegx92","=HYPERLINK(""http://yhoo.it/hegx92"",""LINK"")"
MB027,30635697215905792," How to reduce your risk for Heart Disease the Natural Way http://sns.ly/xgb0y4","=HYPERLINK(""http://sns.ly/xgb0y4"",""LINK"")"
MB027,30630930422964225," RT @kate_sheppard Graham: "Drilling is inherently risky. We can never reduce it to zero." #oilspill v @moraesliu",
MB027,30617959714000896," Creative Equilibrium: when the intentional consumption and curation of ideas provokes and inspires new personal creation. Balance them well.",
MB027,30615522953400321," wrote this piece for @men'sfitness magazine, endorsing a cleanse + stress reduction techniques to reduce weight. http://http://bit.ly/dPlz9H","=HYPERLINK(""http://http"",""LINK"")"
MB027,30613731381616640," http://360energydiet.com/ follow 10 families from around the world as they try to reduce their carbon footprint","=HYPERLINK(""http://360energydiet.com/"",""LINK"")"
MB027,30612443541544960," Ich mag ein YouTube-Video. -- NASA | Human Consumption of NPP http://youtu.be/6MiQ4q20h38?a","=HYPERLINK(""http://youtu.be/6MiQ4q20h38?a"",""LINK"")"
MB027,30609523852972033," Energy building - fx,,capeee",
MB027,30609302569877504," "PUT DOWN YOUR PEN OR I'LL REDUCE YOUR MARK LATER!" Teacher, this is just a pen, not a gun.",
MB027,30606481850105856," Effort to reduce coarse fish from polluted waters to continue: http://bit.ly/fIaI8R","=HYPERLINK(""http://bit.ly/fIaI8R"",""LINK"")"
MB027,30603790461702144," Reduce or Eliminate Monthly Credit Card and Loan Payment Debt http://bit.ly/hDKsr1","=HYPERLINK(""http://bit.ly/hDKsr1"",""LINK"")"
MB027,30597767885754368," Alt Energy: Clean energy backers enthused: President Obama’s challenge to the nation’s alternative energy sector... http://bit.ly/gdf3HK","=HYPERLINK(""http://bit.ly/gdf3HK"",""LINK"")"
MB027,30583724978479104," Home Energy Efficient: "Halve Your Utility Bills With Energy Efficient Lighting!" http://su.pr/7HvjRi #california #florida #green #energy","=HYPERLINK(""http://su.pr/7HvjRi"",""LINK"")"
MB027,30578066354864128," Saving Electricity with IDT Energy | IDT Energy World: Companies like IDT Energy know that if you use your appli... http://bit.ly/ejkF4p","=HYPERLINK(""http://bit.ly/ejkF4p"",""LINK"")"
MB027,30572778377715712," Looking to reduce stamp duty? http://bit.ly/e4GPyg","=HYPERLINK(""http://bit.ly/e4GPyg"",""LINK"")"
MB027,30557932970053632," To reduce wireless bills, some try an 'iPod phone' - CNN http://bit.ly/he3I5S","=HYPERLINK(""http://bit.ly/he3I5S"",""LINK"")"
MB027,30528956931248129," New Zealand govt. could reduce stake in Air New Zealand http://bit.ly/dKhUxR","=HYPERLINK(""http://bit.ly/dKhUxR"",""LINK"")"
MB027,30522692415258626," RT @futuresagency: This site (and the book) is a goldmine: What's Mine is Yours: The Rise of Collaborative Consumption http://ht.ly/3KJYJ","=HYPERLINK(""http://ht.ly/3KJYJ"",""LINK"")"
MB027,30501183273574400," @donamurad when is our caffeine consumption meeting?",
MB027,30488512427991040," i like how @justinbieber inspired american idol to reduce the age limit to 15. THANKS JUSTIN(: &lt;3",
MB027,30475383769931776," I nominate @WestWingReport for a Shorty Award in #journalist because I fear he'll reduce his output http://bit.ly/shorty","=HYPERLINK(""http://bit.ly/shorty"",""LINK"")"
MB027,30462912778739712," Disulfiron was defeated by a Swarm of Energy Bees.",
MB027,30455289731883009," Tengo un frasco de Reduce Fat Fast why un Slender Shaker #NadieEstaLeyendo",
MB027,30453942534012928," Reduce and Avoid Natural Blood Pressure Naturally: http://dld.bz/AJ4Z","=HYPERLINK(""http://dld.bz/AJ4Z"",""LINK"")"
MB027,30430417119088640," Obama in #SOTA wants to invest more in alternative energy. The total of wind and solar energy is less than 1% of total energy produced.",
MB027,30429338759340032," @kirblekins love the energy! via @nonameshow",
MB027,30428754283077632," Would you like to Discover a Simple Secret, That Will Dramatically Reduce Your Cost Of Advertising . http://mylinksentry.com/bg08","=HYPERLINK(""http://mylinksentry.com/bg08"",""LINK"")"
MB027,30423988387713024," Thoughts About Advertising Online: Mostly business owners wanted to reduce the overhead expenses and thus increa... http://bit.ly/eNvqgN","=HYPERLINK(""http://bit.ly/eNvqgN"",""LINK"")"
MB027,30419723275476993," Love is energy of life. Robert Browning",
MB027,30417358212304897," 5 Snack Foods To Reduce Bad Cholesterol: We have already heard about medications that help reduce cholesterol le... http://bit.ly/fuamNX","=HYPERLINK(""http://bit.ly/fuamNX"",""LINK"")"
MB027,30406784845881344," @JohnSWright49 so you believe building codes, pollution laws, utility regulations reduce your freedom?",
MB027,30404348374679552," Acai berry Calorie consumption Vitamin – The acai Rich in ...: Benefiting from the large promote for anti-obesit... http://bit.ly/hbmDDh","=HYPERLINK(""http://bit.ly/hbmDDh"",""LINK"")"
MB027,30396577147260928," Sen. Rand Paul Introduces Plan To Reduce Spending By $500 Billion http://za1k5.tk","=HYPERLINK(""http://za1k5.tk"",""LINK"")"
MB027,30395700617416704," Super Bowl Trivia: Super Bowl Sunday is the second-largest day for U.S. food consumption after Thanksgiving!",
MB027,30386208035049472," A flood levy should divert consumption expenditure into investment, without reducing demand in the economy. Used wisely, which is the issue.",
MB027,30383902229012480," Tacobell has always grade D but still usable for human consumption, mixed with oatmeal.",
MB027,30382144018718721," I'm going to buy SouldPancake by @rainnwilson in hopes that he will reduce the amount of tweets where he's promoting it.",
MB027,30378630735462401," @garyprince Yes. If only they reduce ticket allocation for them if it happens",
MB027,30376484547862528," Do you find the term 'sustainable consumption' problematic? http://grn.bz/hzapc2","=HYPERLINK(""http://grn.bz/hzapc2"",""LINK"")"
MB027,30369305572933632," Tired of putting energy into people who don't seem to put in the same energy ....",
MB027,30366689065435136," Adding Salt to Reduce Bitterness (About) http://feedzil.la/fX5iU3","=HYPERLINK(""http://feedzil.la/fX5iU3"",""LINK"")"
MB027,30364722821865472," Reduce stress in your apartment - http://bit.ly/cU8bRK","=HYPERLINK(""http://bit.ly/cU8bRK"",""LINK"")"
MB027,30362201218883584," FMpedia Daily Word ZERO ENERGY BUILDINGS (ZEB) building with a net energy consumption of zero over a typical year. #in http://fmpedia.org","=HYPERLINK(""http://fmpedia.org"",""LINK"")"
MB027,30358695833505792," Memo to Sherri Shepherd: Unless You REDUCE Those Boobs... http://bit.ly/fkpVrL","=HYPERLINK(""http://bit.ly/fkpVrL"",""LINK"")"
MB027,30356659880595456," energy is startin to flow!lls",
MB027,30356391268982784," affirmative Goodell to reduce salary to $1 if NFL enters work stoppage http://indianapolis.cityandpress.com/node/2639138","=HYPERLINK(""http://indianapolis.cityandpress.com/node/2639138"",""LINK"")"
MB027,30350307611377664," @dennisfassett I actually do own it -- and it's done well for me -- but they need to cut down on the conspicuous consumption.",
MB027,30349412718874624," Diet, Exercise and Herbs for Anxiety All to Help Reduce Stress and Anxiety! http://bit.ly/hTpZmi","=HYPERLINK(""http://bit.ly/hTpZmi"",""LINK"")"
MB027,30336899973382144," @UncommonRecords By greedy I meant expecting unrealistic returns. The days of $500k budgets are done. They need to reduce their...",
MB027,30335672032169985," We improved the monitoring of our building systems and energy consumption to investigate where energy is wasted and how we can correct thes…",
MB027,30332957407313920," Study: Reduce Chance of Music-Induced Hearing Loss by Turning Down the Volume http://t.co/DpRQuOT via @AOL","=HYPERLINK(""http://t.co/DpRQuOT"",""LINK"")"
MB027,30330644261244928," you there Knoxville Chancellor Jimmy G. Cheek issues an ambitious goal: reduce campus energy use by 10% during 2011. http://tinyurl.com/4tnwg8w","=HYPERLINK(""http://tinyurl.com/4tnwg8w"",""LINK"")"
MB027,30326473445351424," A New Big Idea: Create Jobs And Reduce Poverty By Doubling The Charitable Deduction - http://huff.to/fEBZsF [HuffPost]","=HYPERLINK(""http://huff.to/fEBZsF"",""LINK"")"
MB027,30323595578187777," Celica 1991- Insane gas consumption/running rich - Toyota Forums ...: So when I bought the car , the lowest gas ... http://bit.ly/hee0pG","=HYPERLINK(""http://bit.ly/hee0pG"",""LINK"")"
MB027,30319358483894273," Freezing government spending at ‘current’ levels will NOT reduce the our debt. We must look at every program and REDUCE spending.",
MB027,30313498013601792," Where attention goes, energy flows...",
MB027,30305325680693249," INSTANT Energy Consciousness made incredibly",
MB027,30304669762854912," Renewable Energy: ZBB Energy Buys Tier Electronics http://bit.ly/ifKqA1","=HYPERLINK(""http://bit.ly/ifKqA1"",""LINK"")"
MB027,30301287610322945," @why_bernie energy drink for what?",
MB027,30298136509419520," How can datacenters reduce emissions? decarbonize energy source, more efficient design, do work in a more efficient manner...#GreenIT",
MB027,30294240181362688," 'Should the Govt. do more to protect jobs and unemployment? & 'Is it right to reduce the No. of police as a result of Tory & Lib them cuts?'",
MB027,30292340010647553," Home Energy Efficient "What is Renewable Energy?" http://su.pr/2kJAPj #green #eco friendly #energy #home #diy #california #recycle #florida","=HYPERLINK(""http://su.pr/2kJAPj"",""LINK"")"
MB027,30292223916515329," RT @myfriendniro 15 Tips to Increase Your Productivity, Reduce Stress, Be More Relaxed and Have Gr.. http://bit.ly/14zDpK","=HYPERLINK(""http://bit.ly/14zDpK"",""LINK"")"
MB027,30290562171015170," Can you create a mascot for reducing energy consumption by February 9? We'll pay the winner's energy bill for a month http://su.pr/7tAhbA","=HYPERLINK(""http://su.pr/7tAhbA"",""LINK"")"
MB027,30290254975995904," Going to pace caffeine consumption all day long to make it through tonight's 9pm Preds/Canuks start. Biggest game of season so far?",
MB027,30290161971494912," @Jewellwin Clean Energy at SP",
MB027,30280752411189248," @LundonsThrown loving this energy lun!",
MB027,30280467043323907," @raymondverheije with the least possible expenditure of energy.",
MB027,30280458881204225," Use of IT to reduce the companies environmental impact (98%) now most common part in Swedish Green-IT strategies. http://bit.ly/fSJTea","=HYPERLINK(""http://bit.ly/fSJTea"",""LINK"")"
MB027,30277773612285952," #NHTSA's Ron Medford says 'intellidrive' technology could save thousands of lives each year and reduce congestion. #sae",
MB027,30276257698549760," Appeal for parnets to help reduce harmful, under age drinking.....The Ynys Mon Community Safety Partnership is... http://fb.me/OjpdASDH","=HYPERLINK(""http://fb.me/OjpdASDH"",""LINK"")"
MB027,30273550057213952," La Frase: "Reduce tus propósitos why amplía tus acciones"",
MB027,30272454047830017," We are launching a new Service to help reduce Credit Card Processing fees. Is your company treated fairly? www.revivebusinesssolutions.com",
MB027,30272424452825088," BBC News - A big breakfast doesn't reduce calorie intake http://www.bbc.co.uk/news/health-12205379","=HYPERLINK(""http://www.bbc.co.uk/news/health-12205379"",""LINK"")"
MB027,30270204772622336," Will cutting with a wet saw reduce marble tile cracks?: Cutting marble with a wet saw will reduce the cracks in ... http://bit.ly/iakXVa","=HYPERLINK(""http://bit.ly/iakXVa"",""LINK"")"
